pathway,NES,padj,size
Positive Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033145),-0.7222688154605252,0.938784658908844,7
Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551),-0.7234409067034497,0.9433017373085022,10
Cellular Response To Sterol (GO:0036315),-0.7241259614709287,0.977199137210846,15
Potassium Ion Transport (GO:0006813),-0.7243719981577542,1.0,122
Positive Regulation Of Acute Inflammatory Response (GO:0002675),-0.7250488488685689,0.962426483631134,14
Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924),-0.7258351697191546,0.9458697438240051,9
Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725),-0.7258962609036363,0.962426483631134,13
"Positive Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000096)",-0.7260599443083341,0.9409206509590149,5
Ear Morphogenesis (GO:0042471),-0.7279616497016553,0.9829568862915039,24
Neutrophil Extravasation (GO:0072672),-0.7316506393940015,0.9450240731239319,5
Positive Regulation Of Muscle Cell Differentiation (GO:0051149),-0.733225716807685,0.9625669121742249,15
Central Nervous System Projection Neuron Axonogenesis (GO:0021952),-0.7335678248711418,0.9429375529289246,11
Neuron Cell-Cell Adhesion (GO:0007158),-0.7345889061185485,0.9638040065765381,14
Response To Catecholamine (GO:0071869),-0.7347369158097465,0.9423649907112122,5
Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178),-0.7350134171457551,0.941102147102356,7
Adherens Junction Assembly (GO:0034333),-0.7357065059283217,0.9450240731239319,9
Positive Regulation Of Heart Contraction (GO:0045823),-0.7388099860753264,0.9754729866981506,21
Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919),-0.7392341245871308,0.9369482398033142,6
Natural Killer Cell Differentiation (GO:0001779),-0.7396136989405636,0.9373079538345337,7
Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),-0.7402667433099732,0.9520267248153687,19
Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381),-0.7405835262204895,0.9669356346130371,17
Neuron Fate Commitment (GO:0048663),-0.7425410806728491,0.94971764087677,18
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427),-0.7428281716622052,0.968630313873291,15
Regulation Of Glucose Transmembrane Transport (GO:0010827),-0.7428428816749312,0.9581931829452515,17
Protein Deglutamylation (GO:0035608),-0.7462658104122045,0.9387374520301819,6
Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009),-0.7466997291845048,0.9541793465614319,10
Regulation Of T-helper 2 Cell Differentiation (GO:0045628),-0.7470071227705112,0.8991348743438721,7
Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357),-0.751569850657636,0.9373079538345337,7
Cellular Response To Nerve Growth Factor Stimulus (GO:1990090),-0.7519947374589449,0.9797397255897522,21
Ketone Body Biosynthetic Process (GO:0046951),-0.7520399139529861,0.9201430678367615,5
Mast Cell Degranulation (GO:0043303),-0.7543793641174167,0.9373079538345337,10
Mast Cell Activation Involved In Immune Response (GO:0002279),-0.7543793641174167,0.9373079538345337,10
Response To Muscle Stretch (GO:0035994),-0.7579579728326686,0.9368387460708618,14
Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048385),-0.7585057892206396,0.9367090463638306,12
"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",-0.7596422253557911,0.9428689479827881,15
Regulation Of Centriole Replication (GO:0046599),-0.7602134091059921,0.968630313873291,19
Regulation Of Synaptic Vesicle Exocytosis (GO:2000300),-0.7607207589957646,0.9625669121742249,18
Negative Regulation Of Relaxation Of Muscle (GO:1901078),-0.7610590041850566,0.9147624373435974,5
Neuron Projection Arborization (GO:0140058),-0.7619238234214125,0.9175379276275635,7
Melanosome Localization (GO:0032400),-0.7639345492684367,0.9458697438240051,18
Hyaluronan Catabolic Process (GO:0030214),-0.7660208560661738,0.9348556995391846,8
Negative Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070100),-0.7732787767430674,0.9018675684928894,5
Ventricular Cardiac Muscle Cell Development (GO:0055015),-0.7761168357200089,0.9186431169509888,5
Regulation Of Secretion (GO:0051046),-0.776880324985581,0.9565727710723877,16
Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747),-0.777355132641504,0.9301238656044006,9
JNK Cascade (GO:0007254),-0.7795721437271416,0.9596343040466309,29
Notch Signaling Pathway (GO:0007219),-0.7819989885753138,0.9638040065765381,40
Positive Regulation Of Natural Killer Cell Mediated Immune Response To Tumor Cell (GO:0002857),-0.7821545724721363,0.9023342728614807,5
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860),-0.7821545724721363,0.9023342728614807,5
Potassium Ion Import Across Plasma Membrane (GO:1990573),-0.7839360336197715,0.9634825587272644,42
Dendritic Spine Organization (GO:0097061),-0.7841173823719005,0.9638040065765381,26
Protein K48-linked Deubiquitination (GO:0071108),-0.7854929320224758,0.952752411365509,24
Spleen Development (GO:0048536),-0.785523856114129,0.9123436808586121,7
Regulation Of Basement Membrane Organization (GO:0110011),-0.7866241872502799,0.8885900974273682,5
Mesoderm Formation (GO:0001707),-0.7873264592244411,0.9522760510444641,20
Regulation Of NK T Cell Activation (GO:0051133),-0.790052107844368,0.8931980133056641,5
Negative Regulation Of cAMP-mediated Signaling (GO:0043951),-0.7910804162799722,0.9032257795333862,8
Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),-0.791084342817759,0.977249264717102,33
Negative Regulation Of SMAD Protein Signal Transduction (GO:0060392),-0.79371950824546,0.9026744961738586,7
Spinal Cord Dorsal/Ventral Patterning (GO:0021513),-0.7967164255658462,0.8955768346786499,6
Vacuole Organization (GO:0007033),-0.7968785116332349,0.8844918608665466,6
Negative Regulation Of Macroautophagy (GO:0016242),-0.7973607417101731,0.9484702348709106,22
Actin Filament-Based Transport (GO:0099515),-0.7975805696799732,0.9299202561378479,20
Establishment Of Endothelial Intestinal Barrier (GO:0090557),-0.7985432445606924,0.919660747051239,10
Muscle Cell Development (GO:0055001),-0.8060218509257628,0.9520267248153687,32
Establishment Of Melanosome Localization (GO:0032401),-0.8062104161375253,0.9113837480545044,16
Cellular Response To Bacterial Lipopeptide (GO:0071221),-0.8066831323881388,0.8945138454437256,6
"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)",-0.8079645815199474,0.8931397199630737,6
Neuron Fate Specification (GO:0048665),-0.8081167543217428,0.8920186161994934,7
Cellular Response To Acetylcholine (GO:1905145),-0.8088534667485027,0.9299124479293823,11
Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),-0.8091015686481196,0.8920186161994934,5
Negative Regulation Of Microtubule Polymerization (GO:0031115),-0.8092009865407194,0.9138039350509644,11
Regulation Of Carbohydrate Biosynthetic Process (GO:0043255),-0.8118056988768833,0.8781337738037109,7
Regulation Of Microtubule Depolymerization (GO:0031114),-0.8136154234295659,0.9553412199020386,24
Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507),-0.8138665128129502,0.8895784020423889,6
Actin Filament Polymerization (GO:0030041),-0.8148487266048473,0.9531915783882141,31
Negative Regulation Of Muscle Hypertrophy (GO:0014741),-0.8151687489260327,0.8955768346786499,7
"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",-0.8154473630315039,0.9609882831573486,22
Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),-0.8160693763859044,0.9472126364707947,20
Cardiolipin Biosynthetic Process (GO:0032049),-0.8169671696975881,0.8844918608665466,7
Positive Regulation Of Triglyceride Catabolic Process (GO:0010898),-0.8170331391563617,0.8901243209838867,6
Ornithine Transport (GO:0015822),-0.8171291475862789,0.8824098706245422,5
Pigment Granule Transport (GO:0051904),-0.8171702405162927,0.9018675684928894,15
Melanosome Transport (GO:0032402),-0.8171702405162927,0.9018675684928894,15
Dopamine Uptake (GO:0090494),-0.817242850597051,0.8916388154029846,7
Protein Kinase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007205),-0.8190202249001569,0.9018675684928894,10
Negative Regulation Of miRNA Metabolic Process (GO:2000629),-0.8193701184773889,0.948428750038147,21
Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841),-0.8195387973815672,0.9277688264846802,23
Regulation Of Triglyceride Catabolic Process (GO:0010896),-0.8200095332766749,0.8924117088317871,10
Cdc42 Protein Signal Transduction (GO:0032488),-0.8203410301737507,0.9018675684928894,8
Dopamine Metabolic Process (GO:0042417),-0.820947201715961,0.8991348743438721,19
Establishment Of Centrosome Localization (GO:0051660),-0.8221373561881617,0.8966569304466248,7
Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748),-0.8232680706625148,0.8825488686561584,6
Glomerular Epithelial Cell Development (GO:0072310),-0.824281699789252,0.8891105651855469,6
Vesicle Transport Along Actin Filament (GO:0030050),-0.8253992523722095,0.8984177112579346,18
Mammary Gland Epithelial Cell Differentiation (GO:0060644),-0.8265208313961208,0.8895784020423889,7
Protein Autoprocessing (GO:0016540),-0.8268540825850812,0.9292435050010681,18
Gastrulation (GO:0007369),-0.8270470379020888,0.9286582469940186,19
miRNA Processing (GO:0035196),-0.8277044456052687,0.9553412199020386,32
Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923),-0.8277731149869867,0.9373079538345337,17
Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149),-0.8281829501435336,0.8717787265777588,6
Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),-0.8286109184038604,0.962426483631134,28
Negative Regulation Of T Cell Cytokine Production (GO:0002725),-0.8286130075675946,0.8876931071281433,8
Negative Regulation Of Myoblast Differentiation (GO:0045662),-0.8297389886183193,0.9023342728614807,13
Regulation Of Cilium Movement (GO:0003352),-0.8332785169845282,0.8824098706245422,11
Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),-0.8334472838821035,0.924101710319519,19
Sensory Organ Development (GO:0007423),-0.8375977997427965,0.9584229588508606,70
Hyaluronan Biosynthetic Process (GO:0030213),-0.8381370195304035,0.8814234137535095,6
Sinoatrial Node Development (GO:0003163),-0.8397353662493117,0.8823761940002441,7
Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation (GO:1904953),-0.8413371922749071,0.8931397199630737,9
Lipid Import Into Cell (GO:0140354),-0.8413480598377195,0.8720323443412781,9
Negative Regulation Of miRNA Transcription (GO:1902894),-0.8426454645739944,0.9358336925506592,20
Embryonic Appendage Morphogenesis (GO:0035113),-0.8426727031176082,0.8731974363327026,10
p38MAPK Cascade (GO:0038066),-0.8430221287749582,0.8717787265777588,8
Vesicle Transport Along Microtubule (GO:0047496),-0.8432828825339233,0.9124215245246887,22
Sulfur Amino Acid Biosynthetic Process (GO:0000097),-0.8446731006081505,0.8673783540725708,7
Oligodendrocyte Differentiation (GO:0048709),-0.8456723642105828,0.9032257795333862,19
Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272),-0.8463513283996679,0.8639366030693054,8
Regulation Of 3'-UTR-mediated mRNA Stabilization (GO:1905868),-0.84769244689716,0.8760802745819092,5
Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318),-0.8484892591216301,0.8924117088317871,13
One-Carbon Compound Transport (GO:0019755),-0.8489235191735034,0.9409402012825012,35
Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331),-0.849119600231699,0.8760237693786621,5
Sodium Ion Transmembrane Transport (GO:0035725),-0.8498590737604765,0.9711496829986572,82
Microtubule Polymerization (GO:0046785),-0.8508743262690088,0.9295211434364319,34
Eye Development (GO:0001654),-0.8516344928228311,0.9615874886512756,58
Smooth Muscle Tissue Development (GO:0048745),-0.851696509735551,0.8720323443412781,9
Organic Hydroxy Compound Catabolic Process (GO:1901616),-0.8533861159114334,0.8720323443412781,9
Cyclic Nucleotide Transport (GO:0070729),-0.8553549427882526,0.8748670816421509,7
Non-Motile Cilium Assembly (GO:1905515),-0.8569600113387673,0.9428689479827881,31
Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764),-0.8574904986217207,0.8639366030693054,6
Cellular Response To Iron Ion (GO:0071281),-0.8583815509546272,0.8589941263198853,5
R-loop Processing (GO:0062176),-0.8591849625921499,0.8570512533187866,5
Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791),-0.8593208014149946,0.8900130391120911,14
Glucocorticoid Biosynthetic Process (GO:0006704),-0.8596121123385596,0.8760802745819092,5
Vitamin A Metabolic Process (GO:0006776),-0.8618423989399825,0.8717787265777588,6
Regulation Of Trans-Synaptic Signaling (GO:0099177),-0.862823135683087,0.938784658908844,36
Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),-0.8630230784153649,0.8955768346786499,25
Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629),-0.8634839660088266,0.8802125453948975,9
Regulation Of Synapse Organization (GO:0050807),-0.8660560067068984,0.9081338047981262,25
Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903069),-0.8670321112115089,0.8824098706245422,8
Negative Regulation Of Cytoplasmic Translation (GO:2000766),-0.8677631324341128,0.8695361018180847,8
Regulation Of Cell Activation (GO:0050865),-0.8685478084617604,0.8844918608665466,11
Regulation Of Pinocytosis (GO:0048548),-0.8685594132956466,0.8658391833305359,8
Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548),-0.8701820840163123,0.8717787265777588,11
SNARE Complex Assembly (GO:0035493),-0.870632450866792,0.8870899677276611,9
Visual System Development (GO:0150063),-0.8721587298911716,0.9120319485664368,41
Ectoderm Development (GO:0007398),-0.8726325101920492,0.8708354830741882,9
Regulation Of Collagen Fibril Organization (GO:1904026),-0.8728537691936404,0.8673783540725708,6
Positive Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000052),-0.8733799698592343,0.8720323443412781,10
Cellular Response To Cadmium Ion (GO:0071276),-0.8734087169041628,0.8955768346786499,22
Response To cGMP (GO:0070305),-0.8734922133286435,0.8673783540725708,5
Mitral Valve Development (GO:0003174),-0.8738946689996345,0.8517646789550781,7
Positive Regulation Of Peptide Secretion (GO:0002793),-0.8746240973075243,0.8478605151176453,8
Fat-Soluble Vitamin Catabolic Process (GO:0042363),-0.8748138618241698,0.8639366030693054,8
Negative Regulation Of Notch Signaling Pathway (GO:0045746),-0.875146573609839,0.9023342728614807,27
Negative Regulation Of Cellular Senescence (GO:2000773),-0.8758702436685423,0.9018675684928894,17
Exocrine System Development (GO:0035272),-0.875966528197295,0.8639366030693054,6
Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843),-0.876109722549127,0.8924117088317871,19
Positive Regulation Of Receptor Internalization (GO:0002092),-0.8769620350240185,0.8812677264213562,22
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379),-0.8773468210356383,0.8559849858283997,6
Mesenchymal Cell Migration (GO:0090497),-0.8774036373065701,0.9060720801353455,32
Negative Regulation Of Axon Extension (GO:0030517),-0.8794025726722299,0.8955768346786499,30
Positive Regulation Of Myelination (GO:0031643),-0.8795011029827425,0.8639366030693054,11
"Negative Regulation Of Complement Activation, Classical Pathway (GO:0045959)",-0.8802669064545138,0.863018274307251,7
Regulation Of Actin Filament Depolymerization (GO:0030834),-0.8807800853344734,0.8612592816352844,11
Negative Regulation Of Exocytosis (GO:0045920),-0.881079469198441,0.8562712669372559,10
L-ornithine Transmembrane Transport (GO:1903352),-0.8813130793624042,0.8717787265777588,5
Protein Localization To Basolateral Plasma Membrane (GO:1903361),-0.8825390614289625,0.8560179471969604,6
Regulation Of Mitotic Nuclear Division (GO:0007088),-0.8832197669310868,0.938784658908844,56
Negative Regulation Of Systemic Arterial Blood Pressure (GO:0003085),-0.8849753497959179,0.8638588786125183,8
Manganese Ion Transport (GO:0006828),-0.8852253749197291,0.8673783540725708,8
