pathway,NES,padj,size
RNA Splicing (GO:0008380),-0.7685006738663067,0.9709720015525818,98
Negative Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034244),-0.7686708403464967,0.9431173205375671,14
Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),-0.7693042582033233,0.9477205872535706,9
Ceramide Catabolic Process (GO:0046514),-0.7697556687816545,0.9413247108459473,15
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857),-0.7698249733347163,0.9448919296264648,20
Regulation Of Organelle Assembly (GO:1902115),-0.7706985059242392,0.9677026271820068,80
Branching Morphogenesis Of An Epithelial Tube (GO:0048754),-0.7714592310678617,0.9516535401344299,42
Regulation Of Heart Contraction (GO:0008016),-0.7714789389060307,0.9671911001205444,69
Cytosolic Transport (GO:0016482),-0.7717586872801017,0.9754114151000977,127
Nucleic Acid Metabolic Process (GO:0090304),-0.7720231558379478,0.9509276151657104,30
Cardiac Muscle Cell Action Potential (GO:0086001),-0.7722188424719697,0.9529834985733032,29
Heart Development (GO:0007507),-0.7724605769690179,0.9825082421302795,171
Pyrimidine-Containing Compound Metabolic Process (GO:0072527),-0.7727072277469788,0.9370017051696777,8
Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962),-0.7728758698405989,0.9433529376983643,9
Positive Regulation Of Nuclear Division (GO:0051785),-0.7731569260783665,0.9529834985733032,26
Parallel Actin Filament Bundle Assembly (GO:0030046),-0.7738409572761876,0.9477205872535706,6
Synaptic Vesicle Uncoating (GO:0016191),-0.7739164597842869,0.9440584182739258,5
Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),-0.7739556090761334,0.9560137987136841,31
Kidney Development (GO:0001822),-0.7741010168051122,0.9699317812919617,71
Positive Regulation Of Receptor Recycling (GO:0001921),-0.7743934010027396,0.9385668039321899,9
Axon Development (GO:0061564),-0.7744007595548529,0.9721046090126038,99
Positive Regulation Of Melanin Biosynthetic Process (GO:0048023),-0.7746007441026653,0.9410579800605774,7
Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378),-0.7746007441026653,0.9410579800605774,7
Positive Regulation Of Dendrite Morphogenesis (GO:0050775),-0.7747846772376192,0.9385668039321899,17
Protein Mannosylation (GO:0035268),-0.7748822145856613,0.9443078637123108,21
Positive Regulation Of Heart Contraction (GO:0045823),-0.7750402333320426,0.9370017051696777,21
Positive Regulation Of Telomerase Activity (GO:0051973),-0.7752658207075326,0.9529834985733032,33
Mitotic Recombination (GO:0006312),-0.7752843453142244,0.9485152363777161,14
Regulation Of Muscle Contraction (GO:0006937),-0.7756118275072964,0.9529834985733032,29
ncRNA Processing (GO:0034470),-0.7759316167007867,0.9694080948829651,100
Cardiac Muscle Hypertrophy (GO:0003300),-0.7760591401944684,0.9477205872535706,7
Negative Regulation Of Striated Muscle Cell Apoptotic Process (GO:0010664),-0.7767550094850539,0.9393101334571838,7
L-ornithine Transmembrane Transport (GO:1903352),-0.777118696217364,0.9478919506072998,5
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),-0.7772570017516585,0.9560137987136841,54
Selective Autophagy (GO:0061912),-0.7772582277589528,0.9655289649963379,58
Insulin Receptor Signaling Pathway (GO:0008286),-0.7774577095285513,0.9560137987136841,47
ER Overload Response (GO:0006983),-0.7780507525474711,0.9425573945045471,7
Phagosome-Lysosome Fusion (GO:0090385),-0.7781123429259241,0.9370017051696777,11
Regulation Of Actomyosin Structure Organization (GO:0110020),-0.7782937080248387,0.9329131245613098,12
Smooth Muscle Tissue Development (GO:0048745),-0.7787454188546933,0.9410579800605774,9
Ventricular Cardiac Muscle Tissue Development (GO:0003229),-0.7789683582876007,0.9481143951416016,25
Regulation Of Axonogenesis (GO:0050770),-0.7791330931441267,0.9568718671798706,42
Positive Regulation Of Protein Acetylation (GO:1901985),-0.7793114960513252,0.9398768544197083,9
Activin Receptor Signaling Pathway (GO:0032924),-0.7793683438977869,0.9370017051696777,16
Regulation Of Ras Protein Signal Transduction (GO:0046578),-0.7799890250303579,0.9666404724121094,76
Negative Regulation Of Protein Localization (GO:1903828),-0.780075612473872,0.9560137987136841,40
Positive Regulation Of JUN Kinase Activity (GO:0043507),-0.7804996982101361,0.9478919506072998,30
Protein Localization To Nucleolus (GO:1902570),-0.7808141955862399,0.9425573945045471,7
Visual System Development (GO:0150063),-0.781045309422726,0.9560137987136841,41
Purine Nucleobase Metabolic Process (GO:0006144),-0.7811965283684291,0.9468667507171631,9
Positive Regulation Of rRNA Processing (GO:2000234),-0.781453735670723,0.9358539581298828,9
Regulation Of Interleukin-13 Production (GO:0032656),-0.782059190743847,0.938275933265686,15
Adipose Tissue Development (GO:0060612),-0.7821584626987976,0.9320326447486877,12
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),-0.7822492972177523,0.9720849990844727,114
Protein Autophosphorylation (GO:0046777),-0.7823308678230436,0.9793311953544617,162
Protein Modification By Small Protein Removal (GO:0070646),-0.7823474001424469,0.9671911001205444,114
Organelle Membrane Fusion (GO:0090174),-0.7823561993439155,0.9443608522415161,26
Cellular Response To Misfolded Protein (GO:0071218),-0.7828270379762126,0.9410579800605774,19
Striated Muscle Tissue Development (GO:0014706),-0.7832596052707683,0.9410579800605774,14
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),-0.7836499063423129,0.9529834985733032,30
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",-0.7837084513247109,0.9477205872535706,30
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),-0.7847434703476364,0.9560137987136841,28
Regulation Of Nuclear Division (GO:0051783),-0.7850496332645244,0.9434553980827332,19
Glial Cell Differentiation (GO:0010001),-0.7853492793725355,0.9477205872535706,34
Single Strand Break Repair (GO:0000012),-0.7853581416551888,0.9385668039321899,7
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989),-0.7855524435971306,0.9410579800605774,17
Purine Nucleobase Biosynthetic Process (GO:0009113),-0.7857534248787822,0.9477205872535706,5
Regulation Of Interleukin-4 Production (GO:0032673),-0.7861216717931784,0.9329131245613098,23
Regulation Of Cell Fate Specification (GO:0042659),-0.7865967793105042,0.931954562664032,14
Response To Bile Acid (GO:1903412),-0.786759409518599,0.9484538435935974,5
Protein Localization To Microtubule Cytoskeleton (GO:0072698),-0.7871170143866812,0.9329131245613098,9
Gap Junction Assembly (GO:0016264),-0.7871377384315713,0.9440584182739258,6
Negative Regulation Of Epithelial Cell Differentiation (GO:0030857),-0.7874417540805123,0.9370017051696777,15
Regulation Of Dendritic Spine Development (GO:0060998),-0.78772111433146,0.9410579800605774,21
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),-0.7878081379728503,0.9410579800605774,18
Visual Perception (GO:0007601),-0.7878347197427608,0.9682363271713257,101
Tyrosine Metabolic Process (GO:0006570),-0.7882375398153513,0.9395605325698853,11
Defense Response To Gram-negative Bacterium (GO:0050829),-0.7882933367472513,0.9633875489234924,75
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341),-0.7884301057990396,0.9373508095741272,12
DNA Replication Initiation (GO:0006270),-0.7884436647821059,0.9352098703384399,21
Monosaccharide Transmembrane Transport (GO:0015749),-0.7884771812900835,0.9413247108459473,14
miRNA Metabolic Process (GO:0010586),-0.7884899091623698,0.9322330951690674,15
Lens Fiber Cell Differentiation (GO:0070306),-0.7887799758613642,0.9295480847358704,10
Selenocysteine Incorporation (GO:0001514),-0.7895424051430007,0.9322330951690674,8
Translational Readthrough (GO:0006451),-0.7895424051430007,0.9322330951690674,8
Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903205),-0.7897629296325334,0.9410579800605774,7
Ubiquinone Metabolic Process (GO:0006743),-0.7902125413552792,0.9410579800605774,14
Negative Regulation Of Heart Contraction (GO:0045822),-0.7903978667828199,0.9322330951690674,11
Long-Chain Fatty Acid Import Into Cell (GO:0044539),-0.7908783462655924,0.9370017051696777,9
Response To Lithium Ion (GO:0010226),-0.7909633003173318,0.9377874135971069,5
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),-0.791242491191717,0.9880657196044922,284
Regulation Of Steroid Metabolic Process (GO:0019218),-0.79170618639778,0.9410579800605774,21
"Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)",-0.791930234488563,0.9352098703384399,17
Mitotic Spindle Elongation (GO:0000022),-0.7919912763715437,0.9320326447486877,10
Mitotic Spindle Midzone Assembly (GO:0051256),-0.7919912763715437,0.9320326447486877,10
Negative Regulation Of Transcription By Competitive Promoter Binding (GO:0010944),-0.7921925280627613,0.9322330951690674,9
2-Oxoglutarate Metabolic Process (GO:0006103),-0.792311117114057,0.9352098703384399,14
Neutrophil Mediated Immunity (GO:0002446),-0.7923474295803319,0.9320326447486877,12
Sensory Perception Of Light Stimulus (GO:0050953),-0.7926483706363169,0.9671911001205444,102
Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262),-0.7926904982183405,0.9370017051696777,12
Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264),-0.7926904982183405,0.9370017051696777,12
Protein Peptidyl-Prolyl Isomerization (GO:0000413),-0.7927058478925249,0.934128999710083,22
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),-0.7931432546408657,0.9986216425895691,763
Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),-0.7931753346823253,0.9410579800605774,21
Cell Cycle G1/S Phase Transition (GO:0044843),-0.7933109141758655,0.9526124000549316,52
Epithelial Cell Morphogenesis (GO:0003382),-0.7934519902779992,0.9320326447486877,12
Lipid Import Into Cell (GO:0140354),-0.794013115653871,0.9320326447486877,9
protein-RNA Complex Assembly (GO:0022618),-0.794316278124016,0.9716723561286926,150
Positive Regulation Of Glial Cell Differentiation (GO:0045687),-0.7952897334366064,0.9328811168670654,17
GDP-mannose Metabolic Process (GO:0019673),-0.7955099640684513,0.9440398812294006,5
Positive Regulation Of TORC1 Signaling (GO:1904263),-0.7958946990753961,0.9410579800605774,27
Lens Fiber Cell Development (GO:0070307),-0.7963894416642243,0.9322330951690674,7
Cellular Response To Interleukin-12 (GO:0071349),-0.796434016904323,0.9300153851509094,10
Regulation Of Integrin Activation (GO:0033623),-0.7965096296426553,0.9317866563796997,14
Regulation Of Resting Membrane Potential (GO:0060075),-0.7967174727536291,0.9407269954681396,5
Peptidyl-Proline Modification (GO:0018208),-0.7967995467705766,0.9370017051696777,27
Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643),-0.7969608593646702,0.9366719126701355,9
Histone Modification (GO:0016570),-0.7970248406279633,0.9603604674339294,81
Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949),-0.7970342118800468,0.9353229403495789,5
Regulation Of Glucose Transmembrane Transport (GO:0010827),-0.7970950274656705,0.9397293925285339,17
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),-0.7971515352794898,0.9410912394523621,33
Regulation Of Neuron Migration (GO:2001222),-0.7972639018509442,0.9328811168670654,29
Negative Regulation Of Nuclear Division (GO:0051784),-0.797668560688652,0.9322330951690674,10
Regulation Of Acrosome Reaction (GO:0060046),-0.7978430919968643,0.9322330951690674,12
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),-0.7986922640073111,0.9295480847358704,16
Positive Regulation Of Wnt Signaling Pathway (GO:0030177),-0.7986928928573824,0.9671911001205444,109
Response To Auditory Stimulus (GO:0010996),-0.7991410592765423,0.9395605325698853,7
Regulation Of Cytokinesis (GO:0032465),-0.7992451122945256,0.9529512524604797,80
Atrial Cardiac Muscle Tissue Development (GO:0003228),-0.7994571136390776,0.9323358535766602,12
Nucleoside Metabolic Process (GO:0009116),-0.7994713842680844,0.928111732006073,9
Regulation Of Leukocyte Degranulation (GO:0043300),-0.7996345204258537,0.9295480847358704,7
Negative Regulation Of Dephosphorylation (GO:0035305),-0.7996923622965542,0.9322330951690674,10
miRNA Processing (GO:0035196),-0.7997189199668991,0.9410579800605774,32
Hematopoietic Progenitor Cell Differentiation (GO:0002244),-0.8000525644108704,0.9370017051696777,28
Regulation Of Osteoclast Development (GO:2001204),-0.8008139505934486,0.9370017051696777,6
Modulation Of Chemical Synaptic Transmission (GO:0050804),-0.800814404875189,0.966286301612854,123
Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928),-0.8010185561146403,0.9321827292442322,12
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),-0.8010693990903422,0.9694080948829651,123
Regulation Of Osteoblast Differentiation (GO:0045667),-0.8016009701622111,0.9568718671798706,85
Endochondral Bone Morphogenesis (GO:0060350),-0.8019684098437418,0.9281458258628845,12
Exocrine System Development (GO:0035272),-0.8020290488639852,0.9320326447486877,6
"RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)",-0.8020578413137842,0.9352149367332458,11
Regulation Of Protein-Containing Complex Disassembly (GO:0043244),-0.8020877880320385,0.9352098703384399,19
G1/S Transition Of Mitotic Cell Cycle (GO:0000082),-0.8022148023279189,0.9524630904197693,63
Negative Regulation Of Blood Pressure (GO:0045776),-0.8028010866783155,0.9302690625190735,14
Peptidyl-Diphthamide Metabolic Process (GO:0017182),-0.8029898072429811,0.9370017051696777,5
Peptidyl-Diphthamide Biosynthetic Process From Peptidyl-Histidine (GO:0017183),-0.8029898072429811,0.9370017051696777,5
Cardiolipin Metabolic Process (GO:0032048),-0.8036347776767252,0.9305492043495178,12
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),-0.8040130448171429,0.9372872710227966,20
Regulation Of Cardiac Conduction (GO:1903779),-0.8042393039494683,0.9320326447486877,21
Regulation Of Dopamine Uptake Involved In Synaptic Transmission (GO:0051584),-0.8045960479357966,0.9269452095031738,7
Negative Regulation Of Stress Fiber Assembly (GO:0051497),-0.8053814042092607,0.9322330951690674,25
HALLMARK_SPERMATOGENESIS,-0.8055166693346146,0.9694080948829651,135
Calcium Ion Import Across Plasma Membrane (GO:0098703),-0.8055316834298963,0.9352098703384399,37
TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666),-0.805974774083913,0.9247217774391174,7
Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956),-0.806104848074568,0.928111732006073,8
Granulocyte Activation (GO:0036230),-0.8062653382986069,0.929498016834259,12
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),-0.8062882193892442,0.9666404724121094,130
Sterol Transport (GO:0015918),-0.806730548407178,0.9320326447486877,25
Postsynapse Assembly (GO:0099068),-0.8067520446733324,0.9322330951690674,9
Positive Regulation Of mRNA Processing (GO:0050685),-0.8067751039200621,0.9320326447486877,28
Signal Release (GO:0023061),-0.8069891198448698,0.9320326447486877,10
Establishment Of Mitotic Spindle Localization (GO:0040001),-0.8070702998095133,0.9352098703384399,34
Regulation Of Lamellipodium Organization (GO:1902743),-0.8072349594747573,0.928111732006073,13
Regulation Of Protein Sumoylation (GO:0033233),-0.8080349672001648,0.9322330951690674,17
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),-0.8083296278241525,0.9443078637123108,60
Regulation Of Golgi To Plasma Membrane Protein Transport (GO:0042996),-0.8087382842914385,0.9409713745117188,7
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418),-0.8087810163942762,0.9300153851509094,7
Peptidyl-Threonine Dephosphorylation (GO:0035970),-0.8090747219686808,0.9306471347808838,17
Lipoprotein Localization (GO:0044872),-0.8090780874051361,0.928111732006073,12
Regulation Of Nuclease Activity (GO:0032069),-0.8091377627064922,0.9370017051696777,6
Negative Regulation Of Calcium Ion Transport (GO:0051926),-0.8094668649619106,0.931954562664032,17
Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886),-0.809529639341437,0.928111732006073,9
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",-0.8100490464474039,0.9761902689933777,180
