gene,score,logfoldchange,pval,pval_adj
POU3F1,0.04342886433005333,0.06322476267814636,0.9653596677640903,1.0
ABCA12,0.0432913564145565,0.7850775718688965,0.965469281598168,1.0
COL4A6,0.043253883719444275,0.06732726097106934,0.9654991535969802,1.0
ZNF578,0.04315605014562607,0.14988590776920319,0.965577140743287,1.0
C14orf39,0.042866792529821396,0.14800332486629486,0.9658077188111454,1.0
APOA2,0.042818427085876465,1.1946200132369995,0.965846274150953,1.0
ALDOB,0.042764004319906235,0.6262571811676025,0.965889656840152,1.0
OR52B2,0.04260270670056343,0.2326001077890396,0.9660182382066579,1.0
CMTM5,0.042592089623212814,0.5393602252006531,0.9660267016625921,1.0
SLC6A15,0.0424007885158062,0.3397822976112366,0.9661792012549071,1.0
ZBTB45,0.04215840622782707,0.14779941737651825,0.9663724214247524,1.0
TMEM40,0.042055144906044006,0.31271451711654663,0.9664547380806432,1.0
OR51A4,0.04204189404845238,17.636795043945312,0.9664653019728928,1.0
MYF6,0.04201464354991913,2.032543897628784,0.9664870253662491,1.0
GOLGA6L7,0.042014170438051224,2.07519268989563,0.9664874015291237,1.0
SPATA17,0.042013660073280334,0.13998126983642578,0.966487809038913,1.0
RETNLB,0.04201330617070198,1.7212855815887451,0.9664880911610799,1.0
ADAM30,0.04198841378092766,1.6180185079574585,0.9665079337640078,1.0
A2ML1,0.041985977441072464,1.3544200658798218,0.9665098772744146,1.0
PCBD2,0.04195503145456314,0.6756995320320129,0.9665345473350901,1.0
SLC5A12,0.04192919656634331,0.6711708307266235,0.9665551423149766,1.0
AC011195.2,0.041917674243450165,1.36920166015625,0.9665643269935658,1.0
OR6Q1,0.04191146045923233,0.9538028240203857,0.9665692798254992,1.0
CITED4,0.04172959551215172,0.050979167222976685,0.9667142604447998,1.0
GCAT,0.04172554612159729,0.20114456117153168,0.9667174892149181,1.0
TMEM88B,0.041657909750938416,0.4814866781234741,0.9667714066217583,1.0
RAB44,0.041518278419971466,0.042772673070430756,0.9668827214693065,1.0
MLANA,0.04120873287320137,4.363047122955322,0.9671294910101725,1.0
BECN2,0.041207555681467056,2.4023821353912354,0.96713043144891,1.0
PCDHB5,0.04119642451405525,0.07734324783086777,0.967139302923249,1.0
HHLA1,0.041178926825523376,1.1150163412094116,0.9671532527762831,1.0
KRTAP2-3,0.04117743298411369,1.0889617204666138,0.967154444000154,1.0
BTBD11,0.04106123745441437,-0.028691207990050316,0.9672470775543786,1.0
GAREM2,0.0406554713845253,0.05547945946455002,0.967570561772826,1.0
ADARB2,0.04045012965798378,0.1379568725824356,0.9677342651944462,1.0
NEUROD2,0.04037439450621605,2.132758140563965,0.9677946433224285,1.0
OTOS,0.04034455120563507,1.0489294528961182,0.9678184372460266,1.0
WDR88,0.040316276252269745,0.793724775314331,0.9678409772343324,1.0
MUTYH,0.04001184552907944,0.13168390095233917,0.9680836834334274,1.0
CPNE9,0.03960006311535835,0.36951062083244324,0.9684119778925225,1.0
OR10Q1,0.03954178839921951,2.2127978801727295,0.9684584386383306,1.0
SHCBP1L,0.039540451020002365,1.6396584510803223,0.9684595045406384,1.0
TBC1D28,0.039539821445941925,1.3709149360656738,0.9684600061417439,1.0
IL19,0.039451029151678085,0.23639799654483795,0.9685307947228071,1.0
LHX2,0.03943156823515892,0.7419726848602295,0.9685463130675788,1.0
TRARG1,0.03940034285187721,0.4722668528556824,0.9685712051444688,1.0
RFPL3,0.03934018313884735,0.33176571130752563,0.9686191710716593,1.0
MAST1,0.039305537939071655,0.18160073459148407,0.96864679071916,1.0
SCN5A,0.03926653042435646,0.5604593753814697,0.968677890299157,1.0
TEX54,0.03919602558016777,0.3359561562538147,0.9687341016568127,1.0
RIMS1,0.03913849964737892,0.2833479046821594,0.9687799674809191,1.0
CST4,0.03873532637953758,3.558502674102783,0.9691014073454242,1.0
TMEM202,0.03873509168624878,2.8667163848876953,0.9691015954517646,1.0
GPHB5,0.03873477503657341,2.569125175476074,0.9691018462602211,1.0
OR10H2,0.038707684725522995,1.593278408050537,0.9691234471500011,1.0
SLC13A5,0.038705915212631226,1.1704742908477783,0.9691248579491059,1.0
TAAR1,0.03870571777224541,1.199264407157898,0.9691250147045679,1.0
PPM1E,0.038696203380823135,0.37181413173675537,0.9691326016703573,1.0
DNAJC12,0.03865676000714302,0.18994572758674622,0.9691640468517326,1.0
PDE6H,0.0384790264070034,0.7030989527702332,0.9693057545443858,1.0
STAR,0.03847410902380943,0.20217661559581757,0.9693096734656076,1.0
TSPYL6,0.03823168948292732,0.1460733264684677,0.9695029555780125,1.0
FKBP6,0.03790158033370972,2.3445966243743896,0.9697661544553228,1.0
THEM5,0.03784570097923279,0.9599711894989014,0.9698107057771838,1.0
PRSS55,0.03784385323524475,0.7583610415458679,0.9698121793270893,1.0
MYOCOS,0.037796903401613235,0.9853963255882263,0.9698496137996674,1.0
AIRE,0.03774814307689667,0.8289582133293152,0.9698884905416747,1.0
CHGA,0.037710078060626984,0.49725303053855896,0.9699188395319472,1.0
CHST8,0.03764975816011429,0.3522244095802307,0.9699669339920952,1.0
IFNE,0.03736533969640732,-0.0664982721209526,0.9701937067973857,1.0
GRIK5,0.03731583431363106,0.10728925466537476,0.9702331798717339,1.0
KRT73,0.03716471791267395,0.1458713263273239,0.9703536688248942,1.0
GALNTL5,0.03706767410039902,1.7985233068466187,0.9704310479839776,1.0
IL36RN,0.03706704452633858,1.375165343284607,0.9704315496325953,1.0
OR52B6,0.03706688433885574,1.454372525215149,0.9704316750447516,1.0
BPIFC,0.03701010346412659,0.7430674433708191,0.9704769488809138,1.0
RFX6,0.036982461810112,0.6108534336090088,0.9704989901250681,1.0
PHYHIPL,0.03695548698306084,0.5465111136436462,0.9705204983878859,1.0
SPDYC,0.036937084048986435,0.7649692893028259,0.9705351716756985,1.0
SLC6A18,0.03691883757710457,0.2108723521232605,0.9705497195606413,1.0
EVC2,0.03671746701002121,0.09839650988578796,0.9707102799492452,1.0
ATP2A1,0.03645680099725723,0.14524731040000916,0.9709181229173206,1.0
TERB1,0.036395929753780365,0.34271204471588135,0.9709666585642946,1.0
TAF1B,0.03636160120368004,0.1844322830438614,0.9709940304591476,1.0
UCMA,0.03626270592212677,4.934317588806152,0.9710728855361181,1.0
PYDC2,0.0362626276910305,3.9830524921417236,0.9710729482440456,1.0
LITAFD,0.03620561212301254,0.8248249292373657,0.9711184115383938,1.0
BCAN,0.0361742340028286,0.38201624155044556,0.9711434320673313,1.0
HRNR,0.03614458441734314,0.3799360394477844,0.971167073044328,1.0
DKK4,0.036118000745773315,0.3987698554992676,0.9711882684245544,1.0
SERPINB2,0.03599531576037407,0.1945251077413559,0.9712860935198331,1.0
HIST1H4I,0.035871803760528564,0.34703704714775085,0.9713845774896271,1.0
NSG2,0.03582080453634262,0.3118886649608612,0.9714252441909653,1.0
LINGO2,0.035748373717069626,0.24755655229091644,0.9714829991866731,1.0
TCP11,0.03567885234951973,-0.07055749744176865,0.97153843408977,1.0
FAM237B,0.03539977967739105,1.1131916046142578,0.9717609589478338,1.0
MPC1L,0.035375598818063736,1.3035342693328857,0.9717802422399342,1.0
AC021072.1,0.03537103533744812,0.7576674222946167,0.9717838794155783,1.0
FAM9B,0.035370878875255585,0.7199909687042236,0.9717840048354386,1.0
LCN15,0.035353656858205795,1.3918637037277222,0.9717977383143583,1.0
COL20A1,0.03531048074364662,0.3767995536327362,0.9718321661133299,1.0
TSHR,0.0352216511964798,0.07302641123533249,0.9719029972417939,1.0
AADACL2,0.035202305763959885,-0.08407322317361832,0.9719184239711596,1.0
CARMIL3,0.035173285752534866,0.2654392123222351,0.9719415640849055,1.0
CCDC134,0.035098060965538025,0.08614407479763031,0.9720015466305897,1.0
GLDC,0.03502165898680687,0.049946460872888565,0.9720624699951366,1.0
IL31,0.034622736275196075,17.45458984375,0.9723805722401014,1.0
OR8B2,0.034594736993312836,1.5772252082824707,0.972402897570637,1.0
RNF186,0.034566424787044525,1.0577198266983032,0.9724254737695722,1.0
TUNAR,0.03456540405750275,0.8105823397636414,0.9724262890216139,1.0
PADI6,0.03449242189526558,0.917742908000946,0.9724844855494303,1.0
GCM1,0.034491635859012604,0.940820038318634,0.9724851126679854,1.0
C12orf50,0.034490376710891724,0.8203937411308289,0.9724861160577088,1.0
OR56A4,0.034487467259168625,0.7463746666908264,0.9724884363966111,1.0
FOXN4,0.03444492071866989,-0.011121044866740704,0.9725223635406568,1.0
HBQ1,0.0344322994351387,0.5008891224861145,0.9725324288119963,1.0
ZBTB8B,0.03441794589161873,0.7391985058784485,0.972543873752012,1.0
UGT2A2,0.03430493175983429,0.14695551991462708,0.9726339910934673,1.0
CCDC87,0.03386763110756874,0.30862513184547424,0.9729827052147392,1.0
FAM71E2,0.0338166281580925,0.04934500530362129,0.9730233747560905,1.0
TEX48,0.03378929942846298,3.0421667098999023,0.9730451676386527,1.0
OR4D11,0.033788908272981644,2.70888614654541,0.9730454812054552,1.0
RNASE9,0.033759377896785736,0.880004346370697,0.9730690300842226,1.0
PRDM7,0.03375804051756859,0.379963755607605,0.9730700962124454,1.0
IDI2,0.033735428005456924,1.3047932386398315,0.9730881263293836,1.0
KRT12,0.0337015725672245,0.32996466755867004,0.9731151244954149,1.0
EN2,0.033676210790872574,0.5378289222717285,0.9731353496225564,1.0
NCOA5,0.0336160883307457,0.16702474653720856,0.973183294217746,1.0
RFX4,0.033574797213077545,0.8632361888885498,0.9732162189468333,1.0
SLC38A3,0.03340775892138481,0.4198244512081146,0.9733494234589298,1.0
MPP2,0.03318216651678085,0.10259134322404861,0.9735293197148012,1.0
MRRF,0.03316919133067131,0.12712901830673218,0.9735396676318162,1.0
DHX37,0.03302432596683502,0.1421876847743988,0.9736551883164909,1.0
C4orf17,0.03295570984482765,2.225355625152588,0.9737099071834538,1.0
EMX1,0.03295539319515228,1.9838322401046753,0.9737101580438741,1.0
KRTAP9-3,0.0329541377723217,1.46646249294281,0.9737111614855809,1.0
WFDC8,0.03293070197105408,2.6172878742218018,0.9737298505949736,1.0
DOP1A,0.03285016864538193,0.13111676275730133,0.9737940710002099,1.0
GPR62,0.032771918922662735,0.6680096387863159,0.9738564728262501,1.0
AAAS,0.03262080252170563,0.052447136491537094,0.973976980925801,1.0
RBFOX3,0.03260110318660736,0.2728368937969208,0.9739926912370966,1.0
AVPR1A,0.03255690261721611,0.12666265666484833,0.9740279375610175,1.0
PTPRU,0.032391514629125595,0.06811352074146271,0.97415982950369,1.0
OR2T6,0.03214968368411064,16.882535934448242,0.9743526827592505,1.0
FGF19,0.032122038304805756,1.6359202861785889,0.9743747277067704,1.0
NR0B1,0.03212196007370949,1.7940528392791748,0.9743747904235764,1.0
OR2T34,0.03212066367268562,1.2066595554351807,0.9743758252508997,1.0
CPB1,0.032070133835077286,1.3647371530532837,0.9744161208332217,1.0
ASB5,0.03198995441198349,0.6042154431343079,0.9744800608056001,1.0
FLRT1,0.03197615221142769,1.0018343925476074,0.9744910676540869,1.0
FMR1NB,0.031952954828739166,0.3521268367767334,0.9745095692052227,1.0
CEACAM20,0.0319117046892643,0.1800549477338791,0.9745424643698357,1.0
ZBTB24,0.03186003491282463,0.09215493500232697,0.9745836696228181,1.0
ZNF229,0.03179566562175751,0.11554273962974548,0.9746350038114052,1.0
ULBP1,0.0316811203956604,0.06869322806596756,0.9747263519583019,1.0
BSX,0.03131628781557083,2.9473466873168945,0.9750173009887785,1.0
ARSH,0.031316209584474564,3.7196896076202393,0.9750173637071875,1.0
SEPTIN14,0.031316209584474564,3.0105180740356445,0.9750173637071875,1.0
TRIM51,0.031315892934799194,2.6548376083374023,0.975017614580825,1.0
TAS1R2,0.03131581470370293,2.552130699157715,0.9750176772992348,1.0
